,Perpetuum FSH/C,Enocean Eco 100,Clarkson U prototype,Michigan U PFIG,U Texas prototype Induc Vib,Seiko Kinetic watch,AA battery harvester,Socket,Kinetic flashlight,MIDE Voiture,Bistable buckling harvester,Heel-impact shoe harvester,Innowattech road/rail,Piezo backpack straps,U Texas prototype Piezo Vib,WindTamer,Leviathan,Enviro Engergies,Four Seasons,Humdinger Wind Belt,Michigan U piezo flag,Nova Energy tuna turbine,Columbia Power Manta buoy,Wing Wave Generator,Solar heat engine w/ mirrors,Tracking system,Inflatable mat,Big Belly trash compactor,Transparent film on window,Seiko Solar watch,Seiko Thermic watch,Enocean ECT 310 Perpetuum,Micropelt TE-power probe,Micropelt TE-power ring,Micropelt STM-PEM,Solar powered Sterling engine,Solar/wind streetlamp,Kinesis wind/solar,Hymini wind/solar/crank,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,Krups Cheese Grater,Mattel Bubble Extinguisher,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Stamp Machine 17,Super Maxx Ball Shooter-RBS,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
Bistable buckling harvester,5.291502622129176,16.12451549659709,21.494185260204663,16.370705543744894,26.832815729997467,40.224370722237516,37.28270376461448,23.70653918225938,32.09361307176242,13.78404875209022,0.0,26.83281572999747,11.916375287812977,8.366600265340757,32.155870381627054,36.331804249169885,28.530685235374204,31.43246729100342,26.49528259898353,15.427248620541508,18.16590212458495,36.331804249169885,16.124515496597084,18.16590212458495,29.49576240750524,34.81379037105842,34.35112807463533,54.77225575051663,7.615773105863906,34.89985673323029,48.57983120596449,24.166091947189134,25.65151067676132,20.92844953645634,16.12451549659709,30.331501776206196,42.42640687119286,53.944415837044694,62.62587324740471,20.777183637348664,18.34216240952397,18.059151854978488,18.28425156221367,21.244427610812203,18.417553231720827,20.288679474473838,18.9777683583305,18.564659341548772,20.681133332289654,21.209925793863132,21.988685536082155,22.688520087123873,17.824978384222405,21.11180669801875,17.730938956905693,17.786278824166335,20.637668196689425,18.046711550392846,19.305733661302305,18.774990321196054,21.005347415600603,18.507096245329762,22.83298176912268,20.664362057963732,16.832974099515425,21.4134853842288,20.799915687983326,17.4645099180457,18.339206619519672,19.26204932091295,20.435732523756545,19.044311906129455,22.79727459045353,16.07833837985289,16.619880781113537,21.542175366746097,18.21680236444363,19.043691997342144,20.238890583610143,20.18740037273641,20.728459703814096,18.95971121268515,21.34530420804844,23.664319132398468,18.000088038101183,18.321211902017716,18.949718870330024,17.671993672063756,19.72032791540943,18.90563661132773,19.031112313615342,20.462660693223413,21.59562409276261,22.08783092130765,19.785576752717738,15.67467604957054,19.384220764364667,22.169850960363007,18.509190779124427,20.692738174271934
Heel-impact shoe harvester,25.690465157330255,17.549928774784245,11.224972160321823,16.370705543744894,2.2340725312878307e-14,21.633307652783916,18.493242008906908,13.856406460551009,11.91637528781297,18.654758106177624,26.83281572999747,0.0,33.136083051561776,23.28089345364562,11.224972160321823,18.220867158288574,14.071247279470281,11.999999999999982,11.045361017187249,22.315913604421397,19.49358868961792,18.220867158288577,17.549928774784245,19.493588689617916,7.483314773547873,14.491376746189433,15.297058540778343,37.094473981982816,28.071337695236398,15.2315462117278,30.7896086366813,7.48331477354788,16.431676725154976,16.67333200053306,17.54992877478424,16.8522995463527,24.49489742783177,36.68787265568826,45.8257569495584,42.5404202183971,39.97133180795811,39.40662611350991,40.237356371099736,43.153576824391166,40.05795630477352,41.97496157517307,41.169993381471194,40.31293447404871,42.61422752945915,42.80115558714883,43.658523671947336,43.990378670974586,39.67344061495778,43.01266270758282,39.640655389132604,39.30499248149548,42.59160645956987,39.565142939489036,41.137225746385006,40.59889937674308,42.62143450153447,40.27081158370005,44.12813460054474,42.34959135241069,38.3836151347677,42.98441310615895,42.529123419535736,39.242062476676196,39.84721881300049,41.240324797458356,42.17495875320922,40.79309052231834,44.40240526287746,37.939066735498855,37.87971054905686,43.13966239378165,40.01181092444196,40.86506789854933,42.02354371915478,42.283714620544174,42.48634424679191,40.67587396203703,42.92319617700984,45.12205669071392,39.775445795803606,40.303212713302436,40.75868578986586,39.56669750457875,41.41833917961977,40.74767538869846,40.84928543108722,42.135523453590345,43.09009487545793,43.54952987266677,41.65001371739765,37.494782809288836,41.26611138032275,43.63561262562938,40.23723462905866,42.582718006007994
Innowattech road/rail,14.071247279470285,22.93468988235942,27.99999999999999,23.10844001658268,33.13608305156177,46.21688003316535,43.26661530556786,29.99999999999999,38.26225293941798,20.784609690826528,11.916375287812977,33.136083051561776,0.0,15.87450786638754,38.31448812133603,41.9761837236307,34.467375879228165,37.38983819167983,32.74141108748979,21.908902300206638,24.57641145488902,41.9761837236307,22.934689882359415,24.57641145488902,35.72114219898349,40.91454509095756,40.3236903073119,60.67948582511229,13.416407864998739,41.03656905736637,54.424259296751124,30.56141357987224,31.559467676118995,27.2763633939717,22.93468988235942,35.80502757993631,48.187135212627034,59.598657703005344,68.1469001496033,16.123406630628477,15.162666816830646,13.907497255753528,14.102995189685092,16.370854311093694,14.719066640916845,15.95225074596823,14.567403691321179,14.650140707713899,16.11476004818707,16.912267791475653,17.233767722864624,18.180284169742464,14.091060007656134,16.209942714022397,12.899761403528174,13.538766596101778,16.22555950450942,14.445246796325685,14.871814832490188,14.054176578868583,16.672373478930478,14.816190799709931,18.462452152514086,15.796199055565125,13.596868447911401,17.35993206614141,16.31821868946118,14.127561876470828,14.839420825315084,13.773452738728865,16.233902005665033,15.058667485784442,18.001635328576292,12.05548587855309,12.988174967508487,16.973780777997632,14.366084880842271,14.560659755365096,15.994579607604956,15.650948007359183,16.264069782086363,14.587889292611438,17.066855028730885,18.384776310850242,14.267795554919118,13.688872712995954,15.231429300542366,13.454697168882062,14.391682468571895,14.720448357593668,15.02935396330483,16.123227986679407,17.130932950752136,17.694640182701026,15.4287518231565,11.902469040741952,15.144114420632881,17.69188373027729,14.375664230420186,15.071224106883884
Piezo backpack straps,10.677078252031308,12.727922061357845,17.999999999999982,12.409673645990843,23.280893453645614,37.04051835490424,34.117444218463945,20.493901531919178,28.774989139876304,9.797958971132704,8.366600265340757,23.28089345364562,15.87450786638754,0.0,28.565713714171395,33.316662497915345,25.455844122715696,28.319604517012586,23.237900077244483,12.489995996796795,15.099668870541498,33.316662497915345,12.72792206135784,15.099668870541498,25.92296279363142,31.208973068654455,31.20897306865446,51.672042731055264,12.806248474865699,31.559467676118985,45.49725266430931,20.639767440550276,22.62741699796951,17.776388834631163,12.727922061357845,27.386127875258293,39.370039370059054,50.95095681142797,59.6992462263972,25.381341773965396,22.958130403994137,22.319097411784316,22.741928435718602,25.885828504364873,22.845251340501655,24.95059935861763,23.564521202200723,23.11478611411338,25.344587943804623,25.94085822143357,26.62710554915143,27.322568189915618,22.554876480189233,25.704147888900238,22.190501412060204,22.114509400866602,25.260023089850634,22.513395744245976,23.9172615139804,23.362406422406,25.7093181910187,23.208599448449377,27.491151758397258,25.276173700209114,21.44535781783398,26.152481695258157,25.446754231715612,22.141733208829155,22.96280429311584,23.857577386738576,25.213881035280146,23.621790034303995,27.350664973690243,20.53061678564699,21.03223684163235,26.218500459417267,22.801622930997215,23.697708068533117,25.042748104459434,24.792519100865036,25.361384303348387,23.50690371440731,26.08221461031848,28.24889378365108,22.60646765741518,22.88395511677585,23.644297237907974,22.14722420024065,24.383462453715527,23.589413365561075,23.756462660103672,25.176840633242676,26.29153454690874,26.728693314723408,24.506383312281287,20.156953779410326,24.088457052481907,26.85149437043776,23.223968780547565,25.25539154102046
U Texas prototype Piezo Vib,31.144823004794873,23.36664289109585,17.54992877478425,21.954498400100142,11.224972160321826,17.49285568453588,14.422205101855935,19.949937343259997,12.32882800593794,24.207436873820402,32.155870381627054,11.224972160321823,38.31448812133603,28.565713714171395,0.0,19.02629759044043,19.999999999999993,17.832554500126992,17.320508075688767,28.071337695236398,25.33771891863985,19.026297590440436,23.36664289109585,25.337718918639844,7.4833147735478835,7.483314773547876,15.937377450509217,33.13608305156177,33.49626844888845,10.099504938362061,26.944387170614952,14.49137674618944,22.36067977499789,22.62741699796952,23.366642891095847,22.583179581272418,20.832666655999645,33.04542328371659,42.26109321823087,47.89283058074155,45.40543912867141,44.8334488532857,45.63529637539282,48.54875493341698,45.49467291880185,47.330647847927956,46.576599088404755,45.741527241527386,48.00652291839624,48.19757351442765,49.04100794729508,49.344778896702955,45.166494088246,48.38474955847381,45.05271542132864,44.767858816015405,47.96532596225125,45.03023544923246,46.53579773140572,46.02333331181488,48.003448842406726,45.664770950272704,49.49455153709279,47.69842522931208,43.887221007807874,48.3846536889659,47.894397985437294,44.657852878682114,45.33801239177368,46.655835833975246,47.59041688106585,46.20666315455393,49.75858457471752,43.43258322807484,43.35882365107167,48.52052780456399,45.40922291589858,46.318259922021916,47.464572788568645,47.655538940077264,47.847330858753296,46.10841154164935,48.32246555479814,50.4975246918104,45.176658569736944,45.697991661706034,46.161873454070815,44.923122815172064,46.78825417279966,46.140882427703026,46.27569280024934,47.51536036779555,48.47298304469565,48.91143597407671,47.04356886762335,43.00677577464936,46.688876543343945,49.020612608235105,45.64705987864777,47.94719242583944
WindTamer,34.69870314579492,26.83281572999746,22.315913604421375,27.202941017470867,18.220867158288574,16.309506430300072,11.91637528781297,20.049937655763404,11.224972160321803,28.94822965226024,36.331804249169885,18.220867158288574,41.9761837236307,33.316662497915345,19.02629759044043,0.0,15.427248620541492,11.31370849898474,17.146428199482227,28.670542373662887,25.80697580112786,1.578860494311767e-14,26.83281572999746,25.80697580112786,16.431676725154958,21.633307652783923,5.999999999999975,30.983866769659357,36.74234614174765,15.033296378372894,23.664319132398475,20.199009876724134,19.13112646970897,22.93468988235941,26.832815729997456,15.491933384829649,15.49193338482967,28.87905815638729,38.07886552931954,50.593864925238975,48.07056130877084,47.71712929366617,48.490283805940386,50.911933415063494,48.15419360378804,50.11519327381276,49.20155679267747,48.41378982860046,50.479748645593986,50.58810028205703,51.409463608500296,51.91116396059543,47.52281423760581,50.892172858138835,47.884379478358504,47.42076284889224,50.5370254216134,47.61328102189691,49.2531277231741,48.662609934509945,50.54033649792714,48.49182118496689,51.948034325347464,50.44197172218022,46.3839861947669,50.745663989944475,50.53206381174093,47.5050243599061,47.69093078266325,49.16526992701308,49.988159715971314,48.86404977206536,52.26581797649911,46.03995324725735,46.115023228076524,50.992402625245965,48.28675702495378,48.67887283283594,49.68422949400325,50.2700678750956,50.524626985843774,48.74749796122447,50.69451990217709,52.76362383309167,48.0423927796856,48.51497672774329,48.86821102309237,48.088630760245564,49.4716825844423,48.886850518701316,48.83454481636926,50.12341163465049,50.91250227849322,51.45882412621235,49.65915579201719,45.63164417846186,49.2378258278919,51.390008255629965,48.331365596003046,50.473953339355866
Leviathan,26.832815729997467,18.439088914585767,13.341664064126325,18.97366596101027,14.071247279470276,21.63330765278392,17.99999999999999,10.392304845413257,14.899664425751329,20.784609690826517,28.530685235374204,14.071247279470281,34.467375879228165,25.455844122715696,19.999999999999993,15.427248620541492,0.0,9.486832980505136,5.830951894845292,20.639767440550283,17.43559577416268,15.427248620541494,18.439088914585767,17.43559577416268,17.088007490635047,22.84731931759172,14.071247279470283,36.959437225152676,28.982753492378873,18.439088914585763,30.166206257996716,10.862780491200207,9.486832980505127,14.071247279470281,18.439088914585767,4.690415759823423,23.108440016582687,35.49647869859768,44.49719092257398,43.136447167987896,40.49304453956627,40.12162336886276,40.94639392367587,43.498678480855325,40.57030277501906,42.629913339657975,41.703423790889175,40.849464320635526,43.04163797077677,43.11964344253376,44.013437940624975,44.47349828121733,39.9697464397141,43.456766766273375,40.31390659585127,39.812657366770075,43.09856120216823,40.021151833730265,41.744219967825025,41.136676237313644,43.09237635837892,40.92604994474399,44.54269050490977,42.96851461401762,38.78055377229409,43.30268367873229,43.08842743358681,39.92514945560919,40.139242265088455,41.68215186973317,42.51296973362744,41.323997228506904,44.86138825178379,38.41955284323506,38.504294887315524,43.57159952300666,40.71949579386316,41.1325115744895,42.214865757824796,42.82221890775497,43.06428026705244,41.21292922833092,43.24973872045581,45.387222871640866,40.450661313356086,40.96932957511233,41.32456247587234,40.52220723705635,41.9988102830044,41.347876007601094,41.29013674574089,42.64064108861284,43.45444480198702,44.020487358847284,42.168020299316645,37.982638916734864,41.72270617688231,43.990711739562094,40.77089317826089,43.055833256880746
Enviro Engergies,29.799328851502672,21.63330765278393,16.67333200053306,21.908902300206638,11.99999999999998,17.999999999999986,14.07124727947028,14.422205101855953,11.401754250991363,23.748684174075827,31.43246729100342,11.999999999999982,37.38983819167983,28.319604517012586,17.832554500126992,11.31370849898474,9.486832980505136,0.0,10.862780491200207,23.958297101421877,20.88061301782109,11.31370849898474,21.63330765278393,20.88061301782109,14.966629547095742,20.63976744055028,9.486832980505133,33.882148692194846,31.937438845342623,15.2315462117278,26.981475126464083,14.282856857085685,14.071247279470285,17.720045146669346,21.633307652783927,11.313708498984752,19.697715603592204,32.526911934581165,41.71330722922841,46.21440261017676,43.600969499147304,43.252594336568485,44.06103595151129,46.61019455016253,43.68793052113073,45.70616894770379,44.82612151065832,43.96880768820208,46.15094285709023,46.20630248279221,47.113263578206755,47.55935291159291,43.12303073129865,46.5509183163797,43.4339332127938,42.96146018356415,46.1930704178247,43.15551296727309,44.857936476356045,44.273744150651126,46.186062770944595,44.01185384462764,47.634954485209654,46.042572275883536,41.908453608294174,46.39859787795817,46.17560057515392,43.02096569384453,43.28679588800731,44.815210570463634,45.62250444804289,44.431548360369156,47.96398811480635,41.57607835313039,41.6191797251348,46.67001026875052,43.8197339650429,44.25604164801661,45.327128880991104,45.9163518472721,46.14835908615051,44.35352276582667,46.34511681946637,48.49742261192857,43.53804647647723,44.07187634536339,44.42009527346908,43.604254212026596,45.091294236689194,44.43756545866261,44.399944427397486,45.72522250116995,46.53965860143494,47.10527785841707,45.26794075923208,41.15267757250644,44.843889621186655,47.0920333494911,43.85821848329485,46.14788697020652
Four Seasons,24.939927826679842,16.431676725154972,10.583005244258349,16.43167672515497,11.045361017187243,21.86321110907543,18.43908891458576,8.485281374238566,12.649110640673511,18.439088914585763,26.49528259898353,11.045361017187249,32.74141108748979,23.237900077244483,17.320508075688767,17.146428199482227,5.830951894845292,10.862780491200207,0.0,19.59591794226542,16.248076809271907,17.146428199482227,16.431676725154976,16.248076809271907,14.282856857085683,20.24845673131658,14.832396974191319,37.38983819167985,27.202941017470877,16.24807680927191,30.822070014844883,7.348469228349518,10.583005244258352,12.649110640673511,16.43167672515497,9.27361849549569,24.124676163629633,36.4965751817893,45.60701700396552,41.75776869215785,39.0459427701304,38.660695876549546,39.51508768382141,42.22553147028632,39.1513557450965,41.208289120150376,40.34809968949641,39.40326196492237,41.73264944709915,41.792065800399044,42.73624060987873,43.120756334588684,38.66230316268114,42.143103306796206,38.85999627688378,38.37506186362513,41.75653925779076,38.634813203908784,40.355895967234886,39.77787370632525,41.737024034297896,39.43367029375972,43.22411985858511,41.57252761623491,37.38853284247736,41.95875780216307,41.72388649057575,38.44465887644273,38.82098037895532,40.3680867759909,41.158349243305736,39.882698244636906,43.53587696374141,37.03327270768315,37.055444838402046,42.26055597688421,39.25452115265761,39.844218958671355,40.96107540106871,41.467372834051766,41.69222272169655,39.85161735736484,41.90233117509977,44.11349000022555,38.96966775143384,39.50895597593698,39.87707250894018,38.989044132664255,40.60790876348529,39.923025465882844,39.90536379111848,41.23348138829361,42.08898733179945,42.644934468861024,40.77181829630431,36.590146109896786,40.343343694549205,42.712834856345545,39.32315958887147,41.732900425520846
Humdinger Wind Belt,13.190905958272912,9.273618495495697,16.248076809271907,14.352700094407322,22.315913604421393,33.55592347112502,30.397368307141317,16.24807680927191,25.922962793631438,11.489125293076055,15.427248620541508,22.315913604421397,21.908902300206638,12.489995996796795,28.071337695236398,28.670542373662887,20.639767440550283,23.958297101421877,19.59591794226542,0.0,8.48528137423857,28.670542373662887,9.273618495495697,8.485281374238573,25.21904042583697,30.886890422961,27.20294101747088,48.062459362791685,15.620499351813304,28.98275349237887,41.64132562731404,19.33907960581371,17.204650534085246,12.649110640673515,9.273618495495699,22.045407685048595,35.185224171518364,46.77606225410599,55.425625842204084,30.127056092359087,27.25666672849407,27.18121457960592,27.77373915859264,30.421944090663306,27.47165302687929,29.582860208112635,28.480637165104486,27.65472653738812,29.938375378608747,30.07394915368134,30.991591100169465,31.494317731448657,26.631533735612734,30.431094016604273,27.138899467415463,26.743277118513348,30.039198775452412,26.99343492481542,28.53033617992885,27.86238869269533,30.019680194194656,27.7514349287362,31.55135180116778,29.962880332554228,25.706309575795057,30.227594533143325,30.043113433393305,26.688102974106616,27.084702335406533,28.453069676573634,29.355892871388708,28.12101279616563,31.864911470174064,25.384291457489045,25.59448661512349,30.521014031439854,27.47359296451755,27.89913616763766,29.051588793744184,29.753441324375515,30.028090012109605,27.937610306636234,30.174252988575844,32.403703492039305,27.220327369702837,27.807159136212846,28.1226727915041,27.40996033126191,28.9085324971022,28.180566594311536,28.051502838106245,29.562022699138026,30.425897470175016,31.017932395819575,29.020045980594144,24.880807896479137,28.47497985807279,30.959307468354375,27.569166308493738,30.03904459938574
Michigan U piezo flag,16.186414056238643,4.898979485566352,13.190905958272904,12.247448713915889,19.493588689617916,30.65941943351176,27.459060435491942,12.6491106406735,22.803508501982748,9.38083151964686,18.16590212458495,19.49358868961792,24.57641145488902,15.099668870541498,25.33771891863985,25.80697580112786,17.43559577416268,20.88061301782109,16.248076809271907,8.48528137423857,0.0,25.80697580112786,4.898979485566352,8.426000324584083e-15,22.44994432064363,28.178005607210732,24.207436873820395,45.36518488885503,18.547236990991408,25.922962793631424,38.910152916687444,16.43167672515497,13.784048752090209,8.485281374238564,4.898979485566352,19.02629759044044,32.4037034920393,44.15880433163921,52.91502622129181,33.05536935402558,30.210540107485652,29.89750292438255,30.699479532395912,33.40463872995214,30.351923586010106,32.5098444570568,31.485747682660065,30.588271747547786,32.9185851412463,33.02992588910667,33.95519996342887,34.42047274143434,29.6413838427782,33.384860361657665,30.057120535892754,29.58847643386449,32.994957796612084,29.865723856017407,31.52197085739389,30.86202146336358,32.9754559184734,30.680262358059778,34.4919843550371,32.88463792514489,28.620623153342972,33.18757210945436,32.987303232431955,29.621196155119414,29.98363725422351,31.4734568804167,32.33927585484591,31.067030611216058,34.804778163379105,28.263127459315687,28.411506567666457,33.48339694534222,30.45206217181527,30.90987936971196,32.06943300221585,32.708350698588525,32.967029001722395,30.918652420827666,33.13329891575647,35.355339059327385,30.18887904095863,30.715218475668532,31.09194062252021,30.270454973563762,31.85950410612032,31.14595063197949,31.05277159019127,32.503613436015904,33.36423446301887,33.94453868514181,31.98761624962953,27.775172774496724,31.48038601339522,33.92573661037354,30.53885915062977,32.98737477906546
Nova Energy tuna turbine,34.69870314579493,26.83281572999746,22.315913604421382,27.20294101747087,18.220867158288577,16.309506430300075,11.916375287812976,20.049937655763408,11.224972160321808,28.94822965226024,36.331804249169885,18.220867158288577,41.9761837236307,33.316662497915345,19.026297590440436,1.578860494311767e-14,15.427248620541494,11.31370849898474,17.146428199482227,28.670542373662887,25.80697580112786,0.0,26.83281572999746,25.80697580112786,16.431676725154965,21.63330765278393,5.999999999999981,30.983866769659354,36.74234614174765,15.033296378372897,23.66431913239847,20.199009876724137,19.13112646970897,22.934689882359415,26.832815729997456,15.49193338482965,15.491933384829668,28.879058156387288,38.07886552931954,50.59386492523898,48.07056130877084,47.71712929366617,48.490283805940386,50.911933415063494,48.15419360378804,50.115193273812764,49.20155679267747,48.41378982860046,50.479748645593986,50.58810028205703,51.409463608500296,51.91116396059544,47.522814237605814,50.892172858138835,47.884379478358504,47.42076284889224,50.5370254216134,47.61328102189691,49.2531277231741,48.662609934509945,50.54033649792714,48.49182118496689,51.948034325347464,50.44197172218022,46.3839861947669,50.745663989944475,50.53206381174093,47.50502435990611,47.69093078266326,49.16526992701308,49.98815971597132,48.864049772065364,52.26581797649911,46.03995324725735,46.11502322807653,50.992402625245965,48.28675702495378,48.67887283283594,49.68422949400325,50.2700678750956,50.52462698584378,48.747497961224475,50.69451990217709,52.76362383309167,48.0423927796856,48.51497672774329,48.86821102309237,48.088630760245564,49.471682584442306,48.88685051870132,48.83454481636926,50.123411634650495,50.91250227849323,51.458824126212356,49.65915579201719,45.63164417846186,49.23782582789191,51.390008255629965,48.331365596003046,50.473953339355866
Columbia Power Manta buoy,14.422205101855946,2.136474487466561e-14,11.224972160321816,9.59166304662543,17.54992877478424,30.983866769659322,27.892651361962695,13.114877048603987,22.67156809750926,6.324555320336748,16.124515496597084,17.549928774784245,22.934689882359415,12.72792206135784,23.36664289109585,26.83281572999746,18.439088914585767,21.63330765278393,16.431676725154976,9.273618495495697,4.898979485566352,26.83281572999746,0.0,4.898979485566348,20.49390153191919,26.191601707417586,24.77902338672773,45.82575694955842,16.970562748477132,25.690465157330248,39.49683531626301,14.491376746189433,15.165750888103094,9.486832980505131,1.3196367921342954e-14,20.49390153191919,33.16624790355401,44.96665431183422,53.81449618829485,31.774449090459466,28.962885327464146,28.52833781392957,29.34498499048753,32.26035286611002,29.100694716062026,31.197944584581737,30.23484578771937,29.34682315817766,31.727979424610922,31.90304959449249,32.80486467993185,33.22116551414483,28.48805480977771,32.188499187076054,28.73092047004113,28.350163810690578,31.761451999091488,28.619539543001057,30.226694912453006,29.606037788733413,31.766300309835604,29.37128163611306,33.32349810952497,31.59405204205353,27.3955606745366,32.07537817455102,31.724317167236073,28.26960832417108,28.81980839664395,30.278030541398824,31.216756392639866,29.83483305348552,33.62866785389799,26.983279837701748,27.063892723236624,32.28944374685699,29.10051526534094,29.78420585899811,30.986502547794558,31.4584930185224,31.694387543486513,29.658201866235263,32.016885475650376,34.29285639896449,28.851296430343663,29.401258156997294,29.83243671528936,28.781881928088886,30.596650210718654,29.852254292331082,29.851513737249675,31.285588828744043,32.233657233165346,32.75709874666063,30.75672583960451,26.4852264954187,30.281569635677474,32.77436721995774,29.2881716850343,31.780451464644802
Wing Wave Generator,16.186414056238643,4.898979485566349,13.1909059582729,12.247448713915885,19.493588689617912,30.659419433511758,27.459060435491942,12.649110640673499,22.803508501982744,9.380831519646858,18.16590212458495,19.493588689617916,24.57641145488902,15.099668870541498,25.337718918639844,25.80697580112786,17.43559577416268,20.88061301782109,16.248076809271907,8.485281374238573,8.426000324584083e-15,25.80697580112786,4.898979485566348,0.0,22.449944320643628,28.17800560721073,24.207436873820395,45.36518488885503,18.547236990991408,25.922962793631424,38.910152916687444,16.431676725154965,13.78404875209021,8.485281374238562,4.898979485566349,19.02629759044044,32.4037034920393,44.15880433163921,52.91502622129181,33.05536935402558,30.210540107485652,29.89750292438255,30.699479532395912,33.40463872995214,30.351923586010106,32.5098444570568,31.48574768266007,30.588271747547786,32.9185851412463,33.02992588910667,33.95519996342887,34.42047274143433,29.6413838427782,33.384860361657665,30.057120535892757,29.588476433864493,32.994957796612084,29.865723856017407,31.52197085739389,30.86202146336358,32.97545591847341,30.680262358059778,34.4919843550371,32.88463792514489,28.620623153342972,33.18757210945436,32.98730323243196,29.621196155119417,29.98363725422351,31.4734568804167,32.339275854845916,31.067030611216058,34.804778163379105,28.26312745931569,28.411506567666457,33.48339694534222,30.45206217181527,30.90987936971196,32.06943300221585,32.708350698588525,32.967029001722395,30.91865242082767,33.13329891575647,35.355339059327385,30.18887904095863,30.715218475668532,31.09194062252021,30.270454973563762,31.85950410612032,31.14595063197949,31.052771590191274,32.503613436015904,33.36423446301887,33.94453868514181,31.98761624962953,27.775172774496724,31.48038601339522,33.92573661037354,30.53885915062977,32.98737477906546
