,Perpetuum FSH/C,Enocean Eco 100,Clarkson U prototype,Michigan U PFIG,U Texas prototype Induc Vib,Seiko Kinetic watch,AA battery harvester,Socket,Kinetic flashlight,MIDE Voiture,Bistable buckling harvester,Heel-impact shoe harvester,Innowattech road/rail,Piezo backpack straps,U Texas prototype Piezo Vib,WindTamer,Leviathan,Enviro Engergies,Four Seasons,Humdinger Wind Belt,Michigan U piezo flag,Nova Energy tuna turbine,Columbia Power Manta buoy,Wing Wave Generator,Solar heat engine w/ mirrors,Tracking system,Inflatable mat,Big Belly trash compactor,Transparent film on window,Seiko Solar watch,Seiko Thermic watch,Enocean ECT 310 Perpetuum,Micropelt TE-power probe,Micropelt TE-power ring,Micropelt STM-PEM,Solar powered Sterling engine,Solar/wind streetlamp,Kinesis wind/solar,Hymini wind/solar/crank,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,Krups Cheese Grater,Mattel Bubble Extinguisher,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Stamp Machine 17,Super Maxx Ball Shooter-RBS,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
Bistable buckling harvester,43.416240484125595,86.69355721564416,81.74048831197146,41.52616583738248,73.07231536549602,160.13363907233685,105.75162485326221,112.51073226795441,133.10804311985407,30.800559774478636,0.0,113.0469191569159,40.928910060031356,67.42588552410388,90.62063618341054,170.89626961723184,138.67113969447513,113.66973928150921,89.19100140913847,87.64000570870556,90.02158149755607,170.89626961723184,90.22388238003877,119.02466742030067,98.22760978159225,113.5064924162174,144.88584970974028,178.05423742133152,80.17389111257029,140.6617103620299,189.65941983744628,80.76114295681253,136.70365701847447,109.46360071496204,86.69355721564416,170.14895172057632,148.6986210631431,201.5453938908954,223.39218705136852,82.96742696121156,79.86052102315668,82.63149385652973,76.64477208806903,65.2386446550962,80.62542181954494,77.69678825702529,67.92828591154026,70.3633676261177,74.58785928456568,78.31479684875927,70.41405724872372,76.11088262602298,77.97618257604574,68.6017516863798,74.24916244110918,64.59929050223475,70.44469471652883,75.76477671196794,71.82813720352705,66.2623371396031,70.94770738468833,87.31286455133821,74.90070981373316,68.84428823317752,102.18975887267253,75.4286950532663,73.68985801631915,75.69085620326838,88.79377607657442,59.057106464990426,75.7212964728134,88.79824629859114,75.62121714301118,77.84691579839031,80.27347518995776,75.62330726183528,83.92773500977412,77.8608755197308,75.82146755360037,72.46633279687046,72.83737140415181,62.511827943939046,75.28475411580469,63.84706932536125,78.56760996763134,76.21291560116151,87.3475954190016,76.9606749318594,67.42464832413987,85.78472221056045,78.46823391570067,75.51075551582423,66.06993124257352,71.25017062544616,79.27210888851059,78.93141173025442,74.17447095647503,61.86666206660887,72.98535199520083,75.05892934503336
Heel-impact shoe harvester,114.9151115299567,79.63010139231575,123.7756414385826,104.43910066226755,131.04101643510944,127.37714360386346,124.03723064277196,101.64208028199056,99.63656236763708,125.67833964590308,113.0469191569159,0.0,109.00453087465775,80.36439252104091,123.82537387138484,152.52931327254453,155.0866743414085,153.19267290701669,145.7793488817076,159.13887675453668,149.511719015232,152.52931327254453,141.51396745554203,149.51171901523196,127.3935419344577,133.10022718661267,156.04211575518593,131.02446749628592,108.18379337286083,103.54844901477011,140.70041383165528,127.39084884066156,166.7137085325623,139.47365222904986,116.70360872973198,200.15900323466414,204.89347122847914,170.6586092790007,188.55193098507118,109.18179651602998,129.77804231626436,126.77584261736632,112.96897506822398,113.1511697000554,126.73826975922091,120.22246666728705,110.11436520497944,115.73874375498873,122.53137129619039,128.7321515052344,122.72827941253931,119.07171545120194,117.55202442694481,115.42005863729203,107.31133188938676,114.93915366370766,110.66940023380417,128.06381925854367,109.74204662946265,113.10895762706159,129.44757906869035,132.25702384426828,123.86281295757725,112.26556702430643,136.29748179150283,123.87091199850514,122.6096891052864,114.96621264908684,133.5052432641889,114.18321531351373,126.36443692050734,126.3360135450713,122.34934722935226,122.3567849566272,124.93718840718411,126.83654617386145,123.85389067757745,127.73781135382306,125.08516415059155,123.85081817632931,124.55475929635074,114.94359352130796,123.94557910295875,117.39480882485724,116.3304590918739,125.46530086745676,129.9866991200002,113.41924435272642,117.20201450906404,124.36731257099407,128.48859729270316,113.11213138866347,118.65867754064473,122.45381739223856,120.14711349496724,121.72776011175156,120.8200949408787,115.94466697061122,125.78341122360567,100.62682406634379
Innowattech road/rail,70.71541857602156,94.66712316928029,96.31712037537952,59.14982049741512,85.7518198593367,164.5661502246867,131.84609430514158,127.93293994324044,136.82556898846036,64.7761724076741,40.928910060031356,109.00453087465775,0.0,67.96254789353037,95.3504683761739,178.86983557086802,146.64470564811126,141.1084914321721,115.73012098546809,106.86999696552357,109.25157275437408,178.86983557086796,107.62265172063474,122.12224997877537,96.56034928814748,106.05920670465429,159.41931833777906,187.9360740134872,85.094722921517,140.45522491656374,194.70686502270422,97.34162094442206,144.6772229721106,117.43716666859818,94.6671231692803,185.57115939586237,174.84424333223964,210.52488619112924,237.4517011869994,57.347690820207816,55.74615170725849,57.684660500436145,54.80599340667176,41.84425646250318,57.817042323709764,53.19551792358875,46.47105879047788,49.33811325474889,52.49296710743979,57.69232473654972,47.806284226381926,53.19869671151248,54.475049063807504,44.940874580957114,46.76934265308132,43.556257748960164,49.042920056680074,53.839546417960086,47.0431517135146,42.03473729956274,50.82729867746815,64.85232180680086,52.54623167282189,46.23331449597632,75.93211063801007,54.14634849856246,51.7575176780027,52.77517855496321,67.39016348436758,34.77256065777105,51.9983783000194,63.93186271908817,52.73904898642476,50.88151968886369,55.931938491692165,52.173229849344054,57.165212773184464,53.631357400572874,51.69249104400782,51.60819714856636,51.38415506180027,42.481739682683994,52.57966697584375,43.901185274113246,53.53772491764681,51.89063598435216,64.38241907390993,58.40282511849696,42.66012677116086,64.05150479373233,58.74922620091381,49.42529111333006,51.02781138978716,49.401108792177936,54.570804920304795,51.69481198067139,52.647591378649935,42.76897561178452,54.18258231590815,51.690039062376684
Piezo backpack straps,99.9901704245174,91.96590738404372,124.31302525313347,84.11358940702381,112.71315828027431,97.80146814697596,122.58114171156353,87.96663461269145,69.82359557237262,91.2731478717466,67.42588552410388,80.36439252104091,67.96254789353037,0.0,127.35380704018823,180.39508816299852,148.16995824024178,138.9459033830383,113.5675329363343,134.8659018432775,137.247477632128,180.3950881629985,84.49179278435867,137.247477632128,109.17085458228797,124.51563785047803,153.4959292082597,156.42460956238108,104.9268535285459,77.28257155161343,128.15060868285806,107.22360911515982,157.11887548421583,129.87881918070343,107.10877568138554,200.696387049215,184.38223826015798,156.70251257651933,192.20617052231515,81.28837722147223,89.39777493647519,91.43558913140686,85.87523125933826,74.9991227095581,84.71260740740732,76.01222409931918,79.55912682475488,80.34315727696804,76.2369353097491,83.7333708143653,78.21225504009522,78.81790864058812,80.64245415849805,73.56118176579668,80.53612483614963,77.7948110688153,79.61988808935833,83.64530216628239,77.69538921357281,79.09048971991292,83.83251609247363,89.70248649149441,78.74975456953109,81.07060599802656,98.27750616889973,84.07908600194583,77.3043963668135,83.67635920041809,93.50661635954476,70.77490899233,79.58983743919298,83.93970139640538,74.98461747013422,84.60038029205012,87.85540605219347,82.76241625469059,82.86084170145455,87.38153901146501,82.57547914652328,81.78230807824147,80.39392836700745,78.61734793149904,84.36974453910273,76.80134444482302,86.95775508125551,86.71716856957174,86.0875829077782,86.72801068598469,81.71133946394727,89.45545307601037,88.20973096284935,76.96916240111617,76.95076357595339,76.94817485795184,78.3611355123227,83.99150002955648,82.76735472338854,78.59756982385885,85.23019981942633,80.46354637349212
U Texas prototype Piezo Vib,100.12549801778243,130.3035263406922,56.87494962378307,58.494827091401405,29.768624347995527,139.82695440132568,75.86289879380041,143.59569374310092,126.68544904101796,69.95205885017073,90.62063618341054,123.82537387138484,95.3504683761739,127.35380704018823,0.0,184.32731089792242,165.74773673635178,159.01626556422974,133.63789511752574,144.3492632423624,133.77663934536594,201.98123109237838,156.4885164711535,162.14366300309985,78.77773276848464,78.78199722162583,161.86570841239902,145.4338689787813,145.61463160139306,135.6701082055241,175.75186447169145,132.96237796623205,195.78551281070582,168.54545650719342,145.77541300787556,183.57999300126687,126.81867719694739,162.49932005583702,180.90064186375156,138.59248656709917,132.09514602582897,125.57440472387236,126.66083835204793,122.23571110739302,132.9180898509646,131.83187543807492,124.33036303455592,128.25415537253173,128.79449014087504,141.45622407264068,127.52194908408556,135.52911877872424,131.22472101761218,127.60461697140278,121.33026351320387,121.59933743725693,127.09073622404657,126.94486288487455,127.886953304642,118.40517726797819,127.52740795461695,135.513982845234,135.658205274931,122.8152923537111,144.8075653426379,132.79078692185672,133.16161053397167,131.08975451423004,141.7417604753937,115.21246207023069,134.494089711644,139.86538622144352,134.5955658990569,127.02040958224572,126.75527133612174,127.38239098569258,136.5183406541948,129.74660527551694,133.26146163679135,128.1598393291057,133.33978177352913,122.39287715709635,129.68376784702502,121.37360631897181,132.38236960379245,120.80712804240821,136.97644371812532,126.78602284254414,120.2791105183228,138.51447876636968,132.51567377459583,133.40821542929703,128.3235131255331,128.89519951259476,134.16700111251535,127.7256778521751,125.10901366463368,121.22086129371252,128.62803414103618,127.84039912837031
WindTamer,134.12354632756933,109.0268860424529,156.76278761169448,165.41176839625183,179.06447502512987,181.95137773600675,208.37104108376775,173.50042453903978,176.34244789942733,169.47845857962798,170.89626961723184,152.52931327254453,178.86983557086802,180.39508816299852,184.32731089792242,0.0,32.863966730546245,83.33115040996037,101.59599226248656,129.8908497506494,109.4245203936438,124.01591288161059,168.74532752062743,134.15252522097853,174.47581706459258,179.88172994827374,150.83286395917406,217.48225826876214,145.36658099522032,206.9712196321437,211.22427423619055,168.42829193041956,164.15613993596367,114.0899491214947,129.22228752559698,118.9925499160488,156.6489527528965,182.53790466020047,194.27492449489318,176.355158125884,186.341104945818,192.1796090747173,190.28682795269117,182.4614110033342,193.458819589844,188.88278845165,181.270622768989,188.4029931162887,190.5230309719758,186.4060869478693,184.4094595094448,183.00077596707527,189.69119280829025,182.95407963869462,174.36170098631015,189.43394275014523,190.91414947254538,194.64743566002866,181.47191561563383,180.2665958940197,193.97233523909443,189.2531236028393,189.69062899042024,176.63719216691558,193.45498833901405,187.95764674177218,184.4559433208571,192.54703013440496,198.22733682472682,186.98517760665743,191.31890503493747,189.6259806155577,196.06204734104813,195.31265407843674,198.1664683477469,188.1822334750428,190.2600352791194,181.6113241744523,183.0969000320032,187.00714123447653,186.32701172464851,182.39438502491456,188.48610498250926,183.85171811188877,176.41729052591555,192.65405088037932,192.55532339053036,188.46176313219024,190.57919430898727,191.09238280098316,195.18589968442853,182.74646436687974,177.51331439741836,189.2014187464869,188.0378862388084,196.05363269673887,186.98436392068578,183.25103137569647,186.6516660283126,177.59658276109275
Leviathan,101.632234401567,100.24331717381746,124.53765768893778,146.99380648195256,146.8393451023732,170.81271522097836,176.1459111610111,178.30154512284605,164.04946798888116,137.2533286568713,138.67113969447513,155.0866743414085,146.64470564811126,148.16995824024178,165.74773673635178,32.863966730546245,0.0,78.58141096557341,69.3708623397299,98.01249528232351,77.6602818625097,144.58363241106173,155.58267985066993,123.57783086202922,142.2506871418359,161.2932904332503,161.22532960751062,221.59705892308472,147.43835715716497,192.67207103948186,200.05253993326897,136.20316200766288,132.4341524394957,81.45075830480033,96.99715760284028,87.15009401131124,124.42382283013984,150.31277473744382,162.04979457213653,159.54496637352997,159.1333535608751,168.74017348950767,163.2213333195231,151.77545590670167,164.15707549460598,156.6103372838718,155.15973466780042,156.12462679288285,159.8429910309709,159.46604856476225,155.31591563958557,160.49119049361445,163.1979722361577,154.86521763541668,149.71658165119945,157.2088128273885,162.15690128204506,167.3731727174688,154.5888773560926,153.8324910577082,163.3041256093449,162.71424797433025,160.86907755756303,156.92363288731255,169.6992129413522,160.24557025671163,159.48833079830356,167.97626277413616,174.16495949101576,154.76004768390072,161.29885762808493,163.2932352187877,163.83100226266373,166.3522721460499,169.1326922614566,159.5184761539281,167.96602296369934,150.8825518584565,152.39911462411527,161.0190103565792,155.43404692218164,153.1607380381129,159.38664595702235,155.47821764728832,152.25702510936765,164.5749462924817,163.73997745038224,167.2909666251697,161.15997563116758,167.0393854849541,162.9134485166503,157.69917876161813,148.40202506067612,156.94079788996407,164.57623223630526,167.10085913066212,158.96444922568514,150.98449536354593,160.59531266802838,158.97442647379802
Enviro Engergies,111.24270733227608,100.27644349773763,146.64504970697016,121.03262330050717,138.3831380230764,155.7346843241575,164.32184912992875,124.85081792169247,150.46804914568943,129.02813803773077,113.66973928150921,153.19267290701669,141.1084914321721,138.9459033830383,159.01626556422974,83.33115040996037,78.58141096557341,0.0,25.378370446704004,113.30521613769093,117.99477020864782,158.9717142909426,122.08597848206173,155.6835677924107,149.1055129863002,168.25084271175206,144.3083527586673,191.60012264496908,154.3776792160088,181.2742722246451,184.77670051821795,122.48047491439971,167.4248360619361,118.45035033801418,119.27411287572,133.6194864448975,106.2964338279473,155.60333799664565,167.4598643414199,159.79175816459133,152.68310815082117,163.6863605198967,164.45074366871555,152.83070661623134,165.304545197678,156.03258417922757,157.72774469903493,160.1636117894082,164.41422652250242,157.5796468580494,154.55525458167423,159.6193625418978,157.42481937943768,147.68241427603945,153.27124815110614,155.0677326922135,163.08684763342555,160.70367584590304,155.81698712328807,150.51799409111163,163.238640904853,168.22360065501908,164.22725990635345,159.16200245202532,177.01199879777,163.55060698199404,155.47472388804277,157.07309040612182,173.98325983410396,147.08373129389477,158.8127797004976,170.3815899113029,167.89402645365803,167.4819499227153,168.05171549425265,164.0897116454596,169.30954734538653,154.95777643985892,160.4527406532049,153.84419315019463,154.64997247114795,150.24769384590053,166.27890239599697,156.21064151412997,147.91314108124436,155.57058119474584,168.74915127634188,158.0418054589101,153.66683811495352,158.94000709897966,167.68796852839677,153.9531991486593,150.2068374503461,156.5616375053184,162.42567231741094,168.2295208023313,163.73896923743155,154.1725193041467,157.33098001396172,152.86907053329884
Four Seasons,94.75390352642165,104.93415861245418,121.26667926026613,95.65425285380317,113.00476757637239,151.5130664015498,138.94347868322473,130.75133366476445,145.09649659714455,103.6497675910268,89.19100140913847,145.7793488817076,115.73012098546809,113.5675329363343,133.63789511752574,101.59599226248656,69.3708623397299,25.378370446704004,0.0,99.18604712941249,104.2955752422924,168.4918025560349,124.26844627398789,138.9012870000809,123.72714253959617,142.8724722650481,141.90958045338488,186.7837429318203,147.85351780681373,173.88927664404832,180.51811698703045,97.10210446769568,152.12243884227934,104.3311813297357,102.11233903944901,122.52200535394581,83.81341889667573,130.27929560352652,142.1904415136804,140.1007188324642,131.8132985920895,142.07455703265452,143.24466786133758,128.093982294241,140.69064844924347,131.41740792772572,133.0712261426338,135.50709323300708,139.43688490374447,136.43244435914673,131.14297253954368,138.31674026954573,136.9657250441768,127.36835483624037,130.3705503346726,129.7050581623435,141.07921363674402,136.1273630550911,134.69764058505723,126.54274784069743,138.26129928609504,147.53252452059164,140.8500440320925,138.43799453002083,155.49034293103423,141.4455017147006,136.60940509084867,139.60207772878715,153.07710446368975,121.70536084719076,135.8882483500856,147.4955371248933,142.55833895828425,142.1035794760113,142.69034688474383,139.11237002670168,147.7252762692214,130.38146364904702,137.12066437666357,135.6831056834558,129.99345391474682,127.23644063171602,142.706208822688,131.3135056609612,131.4724202600141,134.1253265962913,143.85201542317313,140.89681373366528,131.2152567952986,138.7023117013912,142.8710384408172,136.06833815452939,126.99760274403,131.74470741773885,142.19979781474723,142.85115035562728,138.92203914985203,129.35558921656715,132.834872988739,136.43327959916843
Humdinger Wind Belt,63.63838513016739,102.16752441803439,106.57682023128271,95.16575398567292,126.9254414842637,214.70978824168333,158.57607126950313,159.4399256191435,187.5159672786818,116.79812403290848,87.64000570870556,159.13887675453668,106.86999696552357,134.8659018432775,144.3492632423624,129.8908497506494,98.01249528232351,113.30521613769093,99.18604712941249,0.0,50.741084994201806,174.71074082761209,150.04059556968159,119.12299588504905,166.85452010544583,180.99056891414367,194.99070886342906,247.26380767185333,121.71362899090185,208.1741162675506,229.49032641375928,131.6826125319339,105.35972613099968,92.43381639970077,81.72242957849117,95.6165032214358,157.294695157881,218.9745950850072,236.7157597855616,136.3456673640946,128.98824743554547,141.84547527492796,132.69349410165137,119.4157768280872,136.35841424256617,124.108447711905,124.76267244418199,124.79887902782382,131.3557146690654,132.38571301855916,126.92752535091338,131.1043973869979,128.5424012804686,126.61683909070547,126.46039516603743,125.10019033829414,125.82763677208965,135.3808415282195,123.49203022381225,123.57013659587943,129.34559133801855,146.78035549386084,133.144532084123,124.95426319698866,147.405520334635,131.40577575630147,133.44028105436254,133.36075503920856,144.7789125490708,121.81049870035419,128.42251730959555,137.11613404940272,131.06482515397306,136.1894045071893,138.46073435057374,130.53662411483467,141.08332118059434,123.6470496968144,124.2871068121095,132.0683556110078,124.809517184318,123.85607068123468,130.8077970623013,122.06171216029196,126.24268966925065,138.0471121880093,137.0309896213925,137.5763665998597,126.80730245133128,135.99479415776116,134.13832298284353,128.9840796755744,121.87906807168417,126.33138720262014,136.39873458530946,136.94671207006826,130.58002915009388,117.24530107802826,128.7545902655076,130.03731197445381
Michigan U piezo flag,68.49404746443889,107.53010351877491,92.56656029795195,115.02270909096673,114.86824771138737,204.77801201508925,144.17481377002525,177.84771771829844,177.75332300535834,86.93893705406563,90.02158149755607,149.511719015232,109.25157275437408,137.247477632128,133.77663934536594,109.4245203936438,77.6602818625097,117.99477020864782,104.2955752422924,50.741084994201806,0.0,197.28982703493762,167.10557481000933,141.61752083427226,141.8423774759005,158.26580664485314,164.85255835674332,221.74574570066028,124.62066244418162,185.99100517811405,200.81213796217372,119.57584425575007,108.53093986428492,94.81539218855129,84.10400536734168,91.71860274562071,140.14144363266814,203.98162624566612,220.5950151211959,138.79343266730385,131.7503214477122,144.22705106377848,135.07506989050188,121.79735261693772,137.2409842133309,126.77484506124154,127.14424823303249,127.18045481667433,132.12712023025657,135.2267609777366,129.37535213176483,133.79228795606636,130.92397706931908,128.99841487955598,127.43884675859813,127.48176612714462,128.3915767958272,137.76241731707,125.87360601266278,125.95171238472993,131.89149295173394,138.75594990761067,135.5261078729735,125.72566875817981,145.37889253197812,132.52926932803354,135.94581464872527,135.7423308280591,146.80593064004663,124.19207448920469,130.8040930984461,137.92562621275312,131.72884655537817,137.77043692478856,138.63294909221446,131.2967426767952,141.19995120632953,124.53226787890398,125.13723965905504,131.41679409378833,127.37448573669555,124.74128886332426,128.82873811325834,124.56938306224914,128.92047667492528,140.42868797685978,136.7545736956774,137.63893411749348,129.18887824018177,138.59187996587985,134.98797713519173,129.8089302574498,124.45711532669432,129.32559255190654,138.78031037415997,138.52658409143197,131.35143471128507,119.81354414590726,131.1361660543581,132.41888776330433
Nova Energy tuna turbine,151.7664824443871,129.22228752559695,176.3936515098782,150.78122510341524,196.9579179243654,219.6873760948733,227.9165839357524,173.50042453903978,211.4503079937078,199.13058487611718,170.89626961723184,152.52931327254453,178.86983557086796,180.3950881629985,201.98123109237838,124.01591288161059,144.58363241106173,158.9717142909426,168.4918025560349,174.71074082761209,197.28982703493762,0.0,126.47252525479698,83.22155881963823,188.863766881024,193.518420356007,213.96346194801947,234.47127534890748,125.28501878089202,221.23710393259967,252.13786913152438,187.133479051665,115.27722178475167,116.58767377946836,132.46844709657415,195.72133495658693,223.872498260474,252.43752225458542,244.70049542384317,176.35515812588403,192.11904407646665,185.27699921420367,185.54673903096622,182.4614110033342,190.4420783674505,196.01573200296758,181.270622768989,186.8224122007707,192.10361188749374,186.86519712823227,184.4094595094448,183.00077596707524,188.27799311822088,182.95407963869462,175.76482518259996,189.4342798370441,186.55295813475584,198.4922690406711,181.4719156156338,178.01954786763923,191.6237042622853,196.99490605419095,186.5294671593843,178.21777308243355,202.97260689764656,189.53822765729015,182.87536240533916,179.69062710565802,197.68430035720695,186.98517760665743,188.3952742802295,195.61034566588086,192.90088551001222,182.02773649322276,185.74322551639915,186.5315908998041,177.7730829778892,191.74674676363952,193.01330044461872,187.0071412344765,187.38421854233144,181.62609586736332,193.03226494687476,183.85171811188877,173.25612869487964,188.20172396388972,198.41355978695753,183.41984726528008,180.35272979108845,202.15916025652797,190.1541832804329,184.3270452823977,173.72143587096963,190.78199966200484,181.22520327606887,182.75027621993456,188.56494483620372,183.25103137569647,188.2392600210341,172.74650498661373
Columbia Power Manta buoy,105.81683034510164,101.00487083958114,148.94820318184142,111.30009681081235,141.51396745554203,138.72882386392808,176.1414561747992,110.68678768973105,112.07188551005018,118.22360510581603,90.22388238003877,141.51396745554203,107.62265172063474,84.49179278435867,156.4885164711535,168.74532752062743,155.58267985066993,122.08597848206173,124.26844627398789,150.04059556968159,167.10557481000933,126.47252525479698,0.0,118.90752669534572,152.8848771318921,167.09295941707353,151.66248437323634,217.7325007434371,114.91877265832643,140.69448856065088,186.60215966109888,136.76537892088263,151.01497064241147,157.52080004317548,134.75075654385756,215.87108077561908,197.22293011047267,208.58787063152886,243.40552684081825,117.46956843435837,122.07052418840311,124.31438134115862,120.48793544773443,111.29700632566838,119.47680171642259,121.20583729940576,116.44731899363083,120.87814873585972,112.55923359211327,108.1194115165128,109.63313713574325,114.22444542853395,118.74531628336092,111.64175334043173,120.81312909338294,117.98213701557609,114.8953254458941,120.6116844558602,114.50059150855978,115.313868047904,114.73587565464756,120.88431838096433,107.31383786140353,108.10712371842371,140.02777432331317,114.22750570672522,103.73987707271722,115.73020642120409,122.17854711702614,110.97436643295549,110.12564961615435,124.28553282683168,112.30764108571482,114.46655853450018,117.21779868598712,115.16400892415358,107.35475202882583,122.27344457972573,114.76186454127647,111.48491217773642,117.82328639278272,110.92159903602533,117.85864346832237,109.20293711428599,122.69455232663356,120.6142240561187,125.39006397403085,119.70598701169601,109.69487964867517,126.68774683358683,120.08643185486511,109.67989065183139,107.12446982893417,115.13237344499133,106.3687630619784,115.53650991330174,117.70753101734476,109.50092938603281,114.93524927672286,111.92363027329439
Wing Wave Generator,102.88530399747987,104.5491002068849,141.38035507291755,115.02270909096673,158.4163020310053,202.17963340164744,193.65568624501105,146.33044773186023,189.8975430675323,146.59322638379655,119.02466742030067,149.51171901523196,122.12224997877537,137.247477632128,162.14366300309985,134.15252522097853,123.57783086202922,155.6835677924107,138.9012870000809,119.12299588504905,141.61752083427226,83.22155881963823,118.90752669534572,0.0,154.32655048879826,158.26580664485311,200.99058528547107,234.8081088979928,92.96929128902525,210.55569205640109,260.4551858804907,165.19640434143898,108.5309398642849,116.57300759129215,123.61158245968412,163.26665346619043,197.21515010789398,239.45015085512478,258.48801441168484,124.94486724354942,135.47612433519717,132.1306014092196,135.1619567888751,119.65320192607325,126.45669724995155,131.13463732958786,123.18863727681462,130.27895513410135,129.35106120500876,128.8844927166345,123.45757672839217,127.99585983742962,130.838944473593,126.76457917691909,119.14860845650347,130.76644493452224,129.5305123095605,137.96828952019425,122.44743750660021,117.47349277656696,130.8087949531601,141.3027370281392,126.78725083023257,121.12474177999988,147.96870314381948,129.2056773553727,125.14438743837358,128.00791432094434,141.97079072094215,126.94386823611055,126.21854531059239,137.62087850961714,128.29373778048736,122.39947968799238,126.4055397244686,124.74474624525362,123.18187941115622,129.0468770566579,129.8497601586844,128.26156306779484,126.89476844823953,127.26472552927768,131.4493055764584,122.85182867480376,117.12673185163914,132.45351282026024,138.41118133205913,137.63893411749348,123.20701134915865,144.86608361984565,126.44274910678882,126.52822754397943,113.66490675184684,125.90090498862513,123.62521636380512,123.12560376455095,124.15047594557082,118.09598975846185,127.57133179511247,131.86962136919874
